co_code,nsesymbol,broker_name,sales,pat,ebitda,picked_type,expected_sales,expected_ebitda,expected_pat,ebitda_margin_percent,pat_margin_percent,sales_beat,pat_beat,ebitda_beat,sales_flag,pat_flag,ebitda_flag,overall_flag
24769,MUTHOOTFIN,Batlivala & Karani Securities India Pvt. Ltd.,5703.32,2046.3,2752.3799999999997,Standalone,3238.8,356.3,1649.4,11.0,50.9,76.09361491910582,24.063295743906863,672.4894751613807,Beat,Beat,Beat,Beat
12622,NAM-INDIA,Axis Securities,606.61,396.12,386.33000000000004,Consolidated,698.0,381.0,356.0,54.6,51.0,-13.093123209169052,11.269662921348315,1.3989501312336066,Miss,Beat,Inline,Beat
4684,NATCOPHARM,Batlivala & Karani Securities India Pvt. Ltd.,1328.9,480.3,571.0,Consolidated,1448.2,666.2,549.1,46.0,37.9,-8.237812456842974,-12.529593880896014,-14.290003002101475,Miss,Miss,Miss,Miss
4684,NATCOPHARM,Nuvama Institutional Equities,1328.9,480.3,571.0,Consolidated,1425.1,698.3,570.1,49.0,40.0,-6.750403480457499,-15.7516225223645,-18.229987111556632,Miss,Miss,Miss,Miss
18844,NAUKRI,Batlivala & Karani Securities India Pvt. Ltd.,736.38,259.62,277.90000000000003,Standalone,734.7,293.9,259.4,40.0,35.3,0.22866476112698378,0.0848111025443436,-5.444028581150032,Inline,Inline,Miss,Inline
18844,NAUKRI,Nuvama Institutional Equities,736.38,259.62,277.90000000000003,Standalone,729.1,277.1,252.5,38.0,34.6,0.9984912906322826,2.8198019801980214,0.28870443883075114,Inline,Inline,Inline,Inline
24585,NAVINFLUOR,Batlivala & Karani Securities India Pvt. Ltd.,725.4,117.16,206.79,Consolidated,665.1,155.6,88.0,23.4,13.2,9.066305818673877,33.13636363636363,32.89845758354756,Beat,Beat,Beat,Beat
33311,NAZARA,Batlivala & Karani Securities India Pvt. Ltd.,498.77,51.34,23.189999999999998,Consolidated,486.6,47.7,17.7,9.8,3.6,2.5010275380188984,190.05649717514126,-51.383647798742146,Inline,Beat,Miss,Beat
13166,NBCC,Nuvama Institutional Equities,2391.19,135.03,110.16,Consolidated,2356.1,104.7,114.9,4.4,4.9,1.489325580408308,17.519582245430804,5.214899713467043,Inline,Beat,Beat,Beat
73447,NEOGEN,Batlivala & Karani Securities India Pvt. Ltd.,186.73,10.26,31.51,Consolidated,197.9,35.2,16.7,17.8,8.4,-5.644264780192024,-38.56287425149701,-10.482954545454549,Miss,Miss,Miss,Miss
175,NESTLEIND,Nuvama Institutional Equities,5096.16,646.59,1087.6200000000001,Consolidated,5038.7,1174.0,746.3,23.3,14.8,1.1403735090400309,-13.360578855688052,-7.357751277683125,Inline,Miss,Miss,Miss
175,NESTLEIND,Batlivala & Karani Securities India Pvt. Ltd.,5096.16,646.59,1087.6200000000001,Consolidated,4931.1,1124.3,693.3,22.8,14.1,3.347326154407728,-6.737343141497176,-3.2624744285332947,Inline,Miss,Inline,Miss
3800,NEULANDLAB,Batlivala & Karani Securities India Pvt. Ltd.,292.75,13.9,34.480000000000004,Consolidated,339.9,68.0,39.5,20.0,11.6,-13.871726978523089,-64.81012658227849,-49.29411764705882,Miss,Miss,Miss,Miss
2303,NLCINDIA,Batlivala & Karani Securities India Pvt. Ltd.,3825.61,839.2099999999999,934.76,Consolidated,3251.8,871.5,223.8,26.8,6.9,17.645919183221597,274.9821268990169,7.258749282845667,Beat,Beat,Beat,Beat
12059,NMDC,Nuvama Institutional Equities,6634.16,1968.62,2478.6400000000003,Standalone,6535.4,2489.5,2042.0,38.1,31.2,1.5111546347583962,-3.5935357492654316,-0.43623217513555623,Inline,Inline,Inline,Inline
415,NOCIL,Batlivala & Karani Securities India Pvt. Ltd.,336.22,17.26,30.58,Consolidated,305.7,28.4,14.9,9.3,4.9,9.983644095518496,15.83892617449665,7.676056338028168,Beat,Beat,Beat,Beat
4992,NRBBEARING,Batlivala & Karani Securities India Pvt. Ltd.,278.56,26.39,39.46,Standalone,278.7,46.5,30.3,16.7,10.9,-0.05023322569070196,-12.904290429042906,-15.139784946236556,Inline,Miss,Miss,Miss
12001,NTPC,Batlivala & Karani Securities India Pvt. Ltd.,47065.36,6108.46,12579.94,Consolidated,47632.3,14146.8,5239.0,29.7,11.0,-1.1902427554411656,16.5959152510021,-11.075720304238407,Inline,Beat,Miss,Beat
12001,NTPC,Nuvama Institutional Equities,42572.62,4774.68,10283.83,Standalone,43682.9,11986.9,4378.5,27.4,10.0,-2.5416810697091967,9.048304213771846,-14.207760138150812,Inline,Beat,Miss,Beat
75803,NYKAA,Nuvama Institutional Equities,2154.94,24.47,140.67999999999998,Consolidated,2165.2,142.9,29.7,6.6,1.4,-0.4738592277849512,-17.609427609427613,-1.5535339398180736,Inline,Miss,Inline,Miss
38025,OBEROIRLTY,Nuvama Institutional Equities,987.55,421.25,520.3399999999999,Consolidated,1445.3,870.7,628.9,60.3,43.5,-31.671625268110425,-33.01796788042614,-40.23888825083268,Miss,Miss,Miss,Miss
5452,OIL,Batlivala & Karani Securities India Pvt. Ltd.,5012.37,813.48,1606.3100000000002,Standalone,5034.6,1973.6,1182.2,39.2,23.5,-0.4415445119771277,-31.189308069700562,-18.61015403323874,Inline,Miss,Miss,Miss
6068,ONGC,Batlivala & Karani Securities India Pvt. Ltd.,32002.89,8024.23,17185.28,Standalone,31126.9,14785.3,6887.0,47.5,22.1,2.8142539089983196,16.512705096558726,16.232203607637313,Inline,Beat,Beat,Beat
6068,ONGC,Nuvama Institutional Equities,32002.89,8024.23,17185.28,Standalone,29156.0,16202.1,7052.5,55.6,24.2,9.764336671697075,13.778518255937605,6.068225723825915,Beat,Beat,Beat,Beat
3135,ORCHPHARMA,Nuvama Institutional Equities,172.93,14.91,14.170000000000002,Consolidated,237.1,28.4,20.9,12.0,8.8,-27.064529734289323,-28.660287081339707,-50.1056338028169,Miss,Miss,Miss,Miss
12521,PAGEIND,Batlivala & Karani Securities India Pvt. Ltd.,1316.56,200.8,294.69,Standalone,1430.8,320.5,227.1,22.4,15.9,-7.984344422700588,-11.580801409070887,-8.053042121684868,Miss,Miss,Miss,Miss
12521,PAGEIND,Nuvama Institutional Equities,1316.56,200.8,294.69,Standalone,1354.2,284.0,194.5,21.0,14.4,-2.7795008122877047,3.239074550128541,3.7640845070422526,Inline,Inline,Inline,Inline
435,PCBL,Batlivala & Karani Securities India Pvt. Ltd.,2114.05,94.1,319.05,Consolidated,1856.1,295.1,83.5,15.9,4.5,13.897419320079752,12.694610778443108,8.115892917655028,Beat,Beat,Beat,Beat
18286,PERSISTENT,Nuvama Institutional Equities,3333.59,424.94,611.6,Consolidated,3346.6,605.7,414.2,18.1,12.4,-0.3887527639992758,2.5929502655721897,0.9740795773485186,Inline,Inline,Inline,Inline
18286,PERSISTENT,Batlivala & Karani Securities India Pvt. Ltd.,3333.59,424.94,611.6,Consolidated,3355.5,607.3,416.2,18.1,12.4,-0.6529578304276518,2.0999519461797234,0.7080520335913171,Inline,Inline,Inline,Inline
20099,PETRONET,Batlivala & Karani Securities India Pvt. Ltd.,11879.86,841.8800000000001,1159.2,Consolidated,12060.9,1097.5,906.5,9.1,7.5,-1.5010488437844527,-7.128516271373401,5.621867881548979,Inline,Miss,Beat,Miss
20099,PETRONET,Nuvama Institutional Equities,11879.86,841.8800000000001,1159.2,Consolidated,12297.9,1246.1,906.4,10.1,7.4,-3.3992795517933883,-7.118270079435114,-6.973758125351084,Inline,Miss,Miss,Miss
12068,PFC,Batlivala & Karani Securities India Pvt. Ltd.,13773.42,4501.5,5514.620000000001,Standalone,5349.7,203.3,4047.4,3.8,75.7,157.46153989943363,11.219548352028461,2612.552877520905,Beat,Beat,Beat,Beat
434,PFIZER,Batlivala & Karani Securities India Pvt. Ltd.,603.05,191.75,210.01999999999998,Standalone,596.6,199.9,171.7,33.5,28.8,1.0811263828360596,11.677344205008744,5.0625312656328045,Inline,Beat,Beat,Beat
38220,PGEL,Nuvama Institutional Equities,1503.85,66.97999999999999,121.23999999999998,Consolidated,1619.7,154.5,98.7,9.5,6.1,-7.1525591158856665,-32.13779128672747,-21.5275080906149,Miss,Miss,Miss,Miss
6418,PHOENIXLTD,Nuvama Institutional Equities,952.99,320.86,564.28,Consolidated,643.1,45.8,40.5,7.1,6.3,48.186907168403046,692.2469135802469,1132.052401746725,Beat,Beat,Beat,Beat
3219,PIDILITIND,Nuvama Institutional Equities,3753.1,678.13,940.98,Consolidated,3655.1,840.7,597.3,23.0,16.3,2.681185193291565,13.532563201071495,11.928155108837869,Inline,Beat,Beat,Beat
7855,PNB,Nuvama Institutional Equities,31963.94,1675.0,1813.5300000000025,Standalone,15147.9,6566.7,4124.8,43.3,27.2,111.01235154707913,-59.391970519782774,-72.38293206633465,Beat,Miss,Miss,Miss
7855,PNB,Batlivala & Karani Securities India Pvt. Ltd.,31963.94,1675.0,1813.5300000000025,Standalone,15384.8,415.4,4635.7,2.7,30.1,107.7631168425979,-63.86737709515283,336.5743861338475,Beat,Miss,Beat,Miss
28695,PNCINFRA,Nuvama Institutional Equities,1422.8,431.32,367.42,Consolidated,1511.9,185.8,115.7,12.3,7.7,-5.8932469078642855,272.79170267934313,97.75026910656621,Miss,Beat,Beat,Beat
41343,POLICYBZR,Nuvama Institutional Equities,1347.99,84.65,34.39,Consolidated,1372.1,100.6,116.5,7.3,8.5,-1.7571605568107207,-27.339055793991413,-65.81510934393638,Inline,Miss,Miss,Miss
41343,POLICYBZR,Batlivala & Karani Securities India Pvt. Ltd.,1347.99,84.65,34.39,Consolidated,1363.8,72.3,128.6,5.3,9.4,-1.1592608886933529,-34.175738724727836,-52.43430152143846,Inline,Miss,Miss,Miss
26603,POLYCAB,Nuvama Institutional Equities,5704.38,567.83,805.03,Standalone,5803.7,757.0,501.5,13.0,8.6,-1.711322087633746,13.22632103688934,6.3447820343461,Inline,Beat,Beat,Beat
26603,POLYCAB,Batlivala & Karani Securities India Pvt. Ltd.,5704.38,567.83,805.03,Standalone,5717.3,743.2,501.3,13.0,8.8,-0.2259807951305699,13.271494115300225,8.319429494079646,Inline,Beat,Beat,Beat
5455,POWERGRID,Nuvama Institutional Equities,9928.23,3653.23,8117.82,Standalone,10226.0,8670.9,3532.9,84.9,34.6,-2.9118912575787252,3.405983752724388,-6.378576618344116,Inline,Inline,Miss,Inline
74646,POWERINDIA,Nuvama Institutional Equities,1478.8999999999999,131.6,154.9,Standalone,1784.1,196.3,145.7,11.0,8.2,-17.106664424639877,-9.677419354838706,-21.090168110035663,Miss,Miss,Miss,Miss
3458,PRAJIND,Batlivala & Karani Securities India Pvt. Ltd.,640.2,5.34,31.430000000000003,Consolidated,786.6,83.4,52.4,10.6,6.7,-18.611746758199843,-89.80916030534351,-62.31414868105515,Miss,Miss,Miss,Miss
13212,PRESTIGE,Nuvama Institutional Equities,456.0,13.1,185.3,Standalone,1059.9,594.3,337.0,56.1,31.8,-56.977073308802716,-96.11275964391692,-68.82046104660945,Miss,Miss,Miss,Miss
29575,PRINCEPIPE,Nuvama Institutional Equities,580.42,4.82,39.57,Standalone,615.7,44.3,13.5,7.2,2.2,-5.730063342536964,-64.29629629629629,-10.67720090293453,Miss,Miss,Miss,Miss
4727,PRSMJOHNSN,Batlivala & Karani Securities India Pvt. Ltd.,1770.87,8.32,162.09,Standalone,1839.3,160.0,-15.9,8.7,-0.9,-3.7204371228184674,-152.32704402515722,1.3062500000000021,Inline,Miss,Inline,Miss
42732,PRUDENT,Batlivala & Karani Securities India Pvt. Ltd.,275.33,48.89,64.95,Standalone,284.1,61.4,45.5,21.6,16.0,-3.086941217881041,7.450549450549452,5.78175895765473,Inline,Beat,Beat,Beat
14622,PVRINOX,Nuvama Institutional Equities,1469.1,-54.5,397.20000000000005,Consolidated,1445.4,394.8,-62.2,27.3,-4.3,1.6396845163968325,-12.379421221864956,0.6079027355623187,Inline,Miss,Inline,Miss
14622,PVRINOX,Batlivala & Karani Securities India Pvt. Ltd.,1372.9,-51.2,395.8,Standalone,1420.8,71.0,-42.8,5.0,-3.0,-3.3713400900900803,19.62616822429908,457.46478873239437,Inline,Beat,Beat,Beat
44398,QUESS,Nuvama Institutional Equities,3651.42,50.99,67.89,Consolidated,3651.6,67.6,51.7,1.85,1.42,-0.004929346040087532,-1.373307543520311,0.4289940828402459,Inline,Inline,Inline,Inline
44398,QUESS,Batlivala & Karani Securities India Pvt. Ltd.,3651.42,50.99,67.89,Consolidated,3619.9,-745.7,14967.2,-20.6,413.5,0.8707422856984994,-99.65932171682078,-109.1041973984176,Inline,Miss,Miss,Miss
2153,RADICO,Batlivala & Karani Securities India Pvt. Ltd.,1506.04,130.52,225.18,Consolidated,1356.2,195.3,107.6,14.4,7.9,11.048517917711246,21.301115241635703,15.29953917050691,Beat,Beat,Beat,Beat
4364,RAJRATAN,Batlivala & Karani Securities India Pvt. Ltd.,246.51,13.52,30.94,Consolidated,239.4,33.5,14.9,14.0,6.2,2.969924812030069,-9.261744966442958,-7.641791044776116,Inline,Miss,Miss,Miss
465,RALLIS,Nuvama Institutional Equities,957.0,95.0,150.0,Standalone,879.0,101.9,54.3,11.6,6.2,8.873720136518772,74.95395948434623,47.20314033366044,Beat,Beat,Beat,Beat
465,RALLIS,Batlivala & Karani Securities India Pvt. Ltd.,957.0,95.0,150.0,Standalone,900.5,110.8,68.5,12.3,7.6,6.274292059966685,38.68613138686132,35.37906137184116,Beat,Beat,Beat,Beat
357,RAMCOCEM,Batlivala & Karani Securities India Pvt. Ltd.,2070.13,86.01,397.64,Standalone,2041.4,383.8,72.4,18.8,3.5,1.4073674928970321,18.79834254143646,3.60604481500781,Inline,Beat,Inline,Beat
75833,RATEGAIN,Batlivala & Karani Securities India Pvt. Ltd.,272.92,46.93,49.67,Consolidated,265.2,47.7,45.2,18.0,17.0,2.911010558069392,3.8274336283185773,4.12997903563941,Inline,Inline,Inline,Inline
3124,RATNAMANI,Batlivala & Karani Securities India Pvt. Ltd.,1151.62,127.13,188.15,Consolidated,1170.1,175.5,109.8,15.0,9.4,-1.5793521921203333,15.783242258652095,7.20797720797721,Inline,Beat,Beat,Beat
72552,RBA,Nuvama Institutional Equities,552.29,-11.57,68.12,Standalone,560.2,75.1,-27.4,13.4,-4.9,-1.4119957158157945,-57.77372262773722,-9.294274300932077,Inline,Miss,Miss,Miss
18075,RECLTD,Batlivala & Karani Securities India Pvt. Ltd.,14646.42,4451.02,5566.129999999999,Standalone,5249.3,183.7,3856.3,3.5,73.5,179.01663078886708,15.422036667271744,2930.0108873162762,Beat,Beat,Beat,Beat
5056,RELAXO,Batlivala & Karani Securities India Pvt. Ltd.,654.49,48.9,99.44999999999999,Standalone,733.2,104.8,50.2,14.3,6.8,-10.73513366066558,-2.5896414342629566,-5.104961832061077,Miss,Inline,Miss,Inline
476,RELIANCE,Nuvama Institutional Equities,243632.0,30783.0,42905.0,Consolidated,221482.2,45020.2,19443.2,20.3,8.8,10.00071337561212,58.32270408163265,-4.698335413880874,Beat,Beat,Inline,Beat
476,RELIANCE,Batlivala & Karani Securities India Pvt. Ltd.,243632.0,30783.0,42905.0,Consolidated,264150.8,44377.3,19443.4,16.8,7.4,-7.76783564539649,58.321075532057144,-3.31768719593126,Miss,Beat,Inline,Beat
40749,RHIM,Batlivala & Karani Securities India Pvt. Ltd.,960.32,35.27,102.22,Consolidated,953.9,103.0,37.2,10.8,3.9,0.673026522696307,-5.188172043010752,-0.7572815533980594,Inline,Miss,Inline,Miss
24268,RITES,Batlivala & Karani Securities India Pvt. Ltd.,489.74,90.89,114.15,Consolidated,533.5,114.7,83.5,21.5,15.7,-8.20243673851921,8.850299401197606,-0.479511769834348,Miss,Beat,Inline,Beat
24934,RKFORGE,Nuvama Institutional Equities,1015.26,11.79,141.94,Consolidated,998.1,173.7,42.5,17.4,4.3,1.7192666065524462,-72.25882352941177,-18.284398388025327,Inline,Miss,Miss,Miss
24934,RKFORGE,Batlivala & Karani Securities India Pvt. Ltd.,936.69,21.51,134.77,Standalone,903.2,202.3,89.5,22.4,9.9,3.7079273693534107,-75.96648044692736,-33.38111715274345,Inline,Miss,Miss,Miss
72028,ROUTE,Nuvama Institutional Equities,1050.83,58.78,93.9,Consolidated,1080.0,110.4,70.1,10.2,6.5,-2.7009259259259326,-16.148359486447923,-14.945652173913043,Inline,Miss,Miss,Miss
710,SAFARI,Batlivala & Karani Securities India Pvt. Ltd.,527.34,39.69,56.61,Standalone,510.8,77.6,51.3,15.2,10.0,3.2380579483163703,-22.63157894736842,-27.04896907216494,Inline,Miss,Miss,Miss
1000,SAGCEM,Batlivala & Karani Securities India Pvt. Ltd.,670.66,7.49,121.45,Consolidated,623.9,109.2,2197.6,17.5,352.2,7.49479083186408,-99.65917364397525,11.217948717948719,Beat,Miss,Beat,Miss
2299,SAIL,Nuvama Institutional Equities,25921.76,744.58,2768.66,Consolidated,26036.3,3531.6,1158.0,13.6,4.4,-0.43992425959141995,-35.70120898100173,-21.603239324951865,Inline,Miss,Miss,Miss
2299,SAIL,Batlivala & Karani Securities India Pvt. Ltd.,25921.46,685.48,2764.5299999999997,Standalone,25651.0,3950.3,1530.9,15.4,6.0,1.0543838446844143,-55.22372460644066,-30.017213882489948,Inline,Miss,Miss,Miss
25069,SANDHAR,Batlivala & Karani Securities India Pvt. Ltd.,1090.09,28.01,82.4,Consolidated,974.3,90.6,24.6,9.3,2.5,11.884429847069688,13.861788617886178,-9.050772626931556,Beat,Beat,Miss,Beat
256,SANOFI,Batlivala & Karani Securities India Pvt. Ltd.,406.3,69.5,94.89999999999999,Standalone,492.3,147.7,103.4,30.0,21.0,-17.46902295348365,-32.785299806576404,-35.74813811780636,Miss,Miss,Miss,Miss
79141,SANOFICONR,Batlivala & Karani Securities India Pvt. Ltd.,220.9,60.7,70.2,Standalone,175.1,66.2,51.3,37.8,29.3,26.156482010279845,18.32358674463939,6.042296072507552,Beat,Beat,Beat,Beat
72573,SAPPHIRE,Nuvama Institutional Equities,660.4,-3.4,98.44999999999999,Standalone,714.6,117.9,-5.3,16.5,-0.7,-7.584662748390714,-35.84905660377358,-16.49703138252758,Miss,Miss,Miss,Miss
204,SAREGAMA,Nuvama Institutional Equities,206.77,36.51,55.28999999999999,Consolidated,235.0,59.9,43.9,25.5,18.7,-12.012765957446804,-16.83371298405467,-7.696160267111864,Miss,Miss,Miss,Miss
204,SAREGAMA,Batlivala & Karani Securities India Pvt. Ltd.,206.77,36.51,55.28999999999999,Consolidated,244.7,76.8,57.1,31.4,23.3,-15.500612995504692,-36.05954465849388,-28.007812500000007,Miss,Miss,Miss,Miss
20149,SBICARD,Axis Securities,4876.92,555.96,624.9200000000003,Standalone,4135.0,2046.0,579.0,49.5,14.0,17.94244256348247,-3.979274611398957,-69.45650048875855,Beat,Inline,Miss,Inline
20149,SBICARD,Nuvama Institutional Equities,4876.92,555.96,624.9200000000003,Standalone,4817.0,2155.2,633.9,44.8,13.2,1.2439277558646475,-12.295314718409834,-71.0040831477357,Inline,Miss,Miss,Miss
22045,SBILIFE,Nuvama Institutional Equities,38996.5,594.37,663.9299999999988,Standalone,3720.0,993.2,2.7,26.7,0.1,948.2930107526881,21913.7037037037,-33.152436568667056,Beat,Beat,Miss,Beat
1375,SBIN,Axis Securities,117995.88,19160.44,13198.790000000008,Standalone,58718.0,27806.0,16859.0,47.4,28.7,100.95350659082393,13.651106234058952,-52.53258289577786,Beat,Beat,Miss,Beat
1375,SBIN,Nuvama Institutional Equities,117995.88,19160.44,13198.790000000008,Standalone,57480.4,26779.8,17175.9,46.6,29.9,105.28019985943035,11.55421258856885,-50.71363490392009,Beat,Beat,Miss,Beat
1375,SBIN,Batlivala & Karani Securities India Pvt. Ltd.,117995.88,19160.44,13198.790000000008,Standalone,57328.4,1662.5,17746.9,2.9,31.0,105.82447792019313,7.964996703649635,693.9121804511284,Beat,Beat,Beat,Beat
446,SCHAEFFLER,Nuvama Institutional Equities,2352.59,287.11,430.12,Consolidated,2337.4,423.3,274.1,18.1,11.7,0.6498673740053074,4.746442904049613,1.6111504842900999,Inline,Inline,Inline,Inline
446,SCHAEFFLER,Batlivala & Karani Securities India Pvt. Ltd.,2282.1,296.23,430.88,Standalone,2196.0,393.1,251.9,17.9,11.5,3.9207650273224,17.598253275109172,9.61078605952683,Inline,Beat,Beat,Beat
35410,SHARDACROP,Batlivala & Karani Securities India Pvt. Ltd.,824.92,113.63,186.29,Standalone,847.9,87.3,27.6,10.3,3.3,-2.7102252624130228,311.7028985507246,113.39060710194731,Inline,Beat,Beat,Beat
19961,SHOPERSTOP,Batlivala & Karani Securities India Pvt. Ltd.,1094.19,-17.89,166.2,Standalone,1075.0,152.6,-24.8,14.2,-2.3,1.7851162790697725,-27.862903225806452,8.912188728702487,Inline,Miss,Beat,Miss
19961,SHOPERSTOP,Nuvama Institutional Equities,1094.19,-17.89,166.2,Standalone,1066.9,174.4,3.3,16.3,0.3,2.5578779641953284,-642.1212121212122,-4.70183486238533,Inline,Miss,Inline,Miss
508,SHREECEM,Nuvama Institutional Equities,5280.88,643.66,1332.6,Consolidated,5229.2,1363.7,564.6,26.1,10.8,0.9882964889466895,14.002833864682952,-2.2805602405221186,Inline,Beat,Inline,Beat
508,SHREECEM,Batlivala & Karani Securities India Pvt. Ltd.,4947.98,618.51,1229.07,Standalone,4958.7,1368.6,524.8,27.6,10.6,-0.2161856938310496,17.8563262195122,-10.195089872862779,Inline,Beat,Miss,Beat
1745,SHRIRAMFIN,Axis Securities,11535.63,2155.73,3073.7099999999987,Standalone,6169.0,4305.0,2071.0,69.8,33.6,86.99351596693143,4.091260260743603,-28.60139372822303,Beat,Inline,Miss,Inline
1745,SHRIRAMFIN,Nuvama Institutional Equities,11535.63,2155.73,3073.7099999999987,Standalone,6308.1,4375.1,2207.3,69.3,35.0,82.87011937033336,-2.3363385131155785,-29.74537724852007,Beat,Inline,Miss,Inline
1745,SHRIRAMFIN,Batlivala & Karani Securities India Pvt. Ltd.,11535.63,2155.73,3073.7099999999987,Standalone,6284.7,546.8,2151.2,8.7,34.2,83.55100482123251,0.21058014131648384,462.12692026335026,Beat,Inline,Beat,Inline
45268,SHYAMMETL,Nuvama Institutional Equities,4418.84,290.67,579.62,Consolidated,4325.9,544.9,229.3,12.6,5.3,2.148454656834428,26.764064544265153,6.371811341530561,Inline,Beat,Beat,Beat
45268,SHYAMMETL,Batlivala & Karani Securities India Pvt. Ltd.,4418.84,290.67,579.62,Consolidated,4010.9,529.4,228.0,13.2,5.7,10.170784611932485,27.486842105263165,9.486210804684553,Beat,Beat,Beat,Beat
514,SIEMENS,Nuvama Institutional Equities,4346.8,423.4,521.4,Consolidated,4189.7,460.9,411.7,11.0,9.8,3.7496718142110503,2.8418751518095675,13.126491646778044,Inline,Inline,Beat,Inline
514,SIEMENS,Batlivala & Karani Securities India Pvt. Ltd.,4346.8,423.4,521.4,Consolidated,4595.3,606.6,538.8,13.2,11.7,-5.407699170891998,-21.417965850037117,-14.045499505440166,Miss,Miss,Miss,Miss
77225,SIGNATURE,Nuvama Institutional Equities,865.67,34.44,33.190000000000005,Consolidated,2482.6,792.3,173.6,31.9,7.0,-65.1305083380327,-80.16129032258064,-95.81093020320584,Miss,Miss,Miss,Miss
37791,SIS,Nuvama Institutional Equities,3548.49,92.95,152.07,Consolidated,3367.7,154.7,85.9,4.6,2.6,5.36835228791163,8.207217694994176,-1.700064641241109,Beat,Beat,Inline,Beat
37,SKFINDIA,Nuvama Institutional Equities,1283.15,118.21,167.32999999999998,Consolidated,1266.2,204.4,159.3,16.1,12.6,1.3386510819775743,-25.794099183929703,-18.13600782778866,Inline,Miss,Miss,Miss
37,SKFINDIA,Batlivala & Karani Securities India Pvt. Ltd.,1283.15,118.21,167.32999999999998,Consolidated,1254.5,191.9,139.4,15.3,11.1,2.2837783977680424,-15.200860832137742,-12.803543512245971,Inline,Miss,Miss,Miss
27443,SOBHA,Nuvama Institutional Equities,919.47,45.88,58.9,Standalone,1022.7,103.2,59.1,10.1,5.8,-10.09386916984453,-22.36886632825719,-42.92635658914729,Miss,Miss,Miss,Miss
25386,SOLARINDS,Nuvama Institutional Equities,2154.45,352.62,534.8499999999999,Consolidated,2060.0,535.6,350.7,26.0,17.0,4.584951456310671,0.5474764756201927,-0.14002987303960301,Inline,Inline,Inline,Inline
519,SOMANYCERA,Nuvama Institutional Equities,604.44,7.35,48.18,Consolidated,620.9,50.9,9.3,8.2,1.5,-2.650990497664668,-20.96774193548388,-5.343811394891943,Inline,Miss,Miss,Miss
519,SOMANYCERA,Batlivala & Karani Securities India Pvt. Ltd.,604.44,7.35,48.18,Consolidated,602.9,50.6,2643.3,8.4,438.4,0.2554320782882862,-99.72193848598343,-4.7826086956521765,Inline,Miss,Inline,Miss
18341,SONACOMS,Nuvama Institutional Equities,853.91,121.71,196.38,Consolidated,860.0,206.6,119.2,24.0,13.9,-0.7081395348837246,2.1057046979865697,-4.94675701839303,Inline,Inline,Inline,Inline
513,SRF,Batlivala & Karani Securities India Pvt. Ltd.,3818.62,432.32,829.84,Consolidated,3835.8,855.4,439.0,22.3,11.4,-0.44788570832682334,-1.5216400911161747,-2.988075754033195,Inline,Inline,Inline,Inline
513,SRF,Nuvama Institutional Equities,3818.62,432.32,829.84,Consolidated,4313.3,906.1,433.6,21.0,10.1,-11.468713050332697,-0.2952029520295271,-8.41628959276018,Miss,Inline,Miss,Inline
33760,STARHEALTH,Nuvama Institutional Equities,4232.860000000001,262.52,351.16000000000076,Standalone,3995.6,10.1,148.1,0.3,3.7,5.9380318350185375,77.25860904794058,3376.831683168324,Beat,Beat,Beat,Beat
33760,STARHEALTH,Batlivala & Karani Securities India Pvt. Ltd.,4232.860000000001,262.52,351.16000000000076,Standalone,3597.3,3568.5,269.8,99.2,7.5,17.667695215856348,-2.6982950333580535,-90.15945074961466,Beat,Inline,Miss,Inline
21331,STLTECH,Nuvama Institutional Equities,1019.0,10.0,132.0,Consolidated,1031.6,120.2,-2.3,11.7,-0.2,-1.2214036448235663,-534.7826086956522,9.816971713810313,Inline,Miss,Beat,Miss
1121,SUBROS,Batlivala & Karani Securities India Pvt. Ltd.,878.25,40.83,82.01,Consolidated,850.3,86.7,41.8,10.2,4.9,3.287075149947083,-2.3205741626794234,-5.409457900807379,Inline,Inline,Miss,Inline
540,SUNDARMFIN,Batlivala & Karani Securities India Pvt. Ltd.,1883.23,428.72,599.2100000000002,Standalone,910.5,47.3,421.6,5.2,46.3,106.83470620538166,1.6888045540796974,1166.8287526427066,Beat,Inline,Beat,Inline
539,SUNDRMFAST,Batlivala & Karani Securities India Pvt. Ltd.,1350.17,138.35,221.83,Standalone,1394.0,217.5,128.9,15.6,9.2,-3.1441893830702963,7.3312645461598045,1.990804597701155,Inline,Beat,Inline,Beat
4325,SUNPHARMA,Nuvama Institutional Equities,13851.4,2292.87,3483.66,Consolidated,13661.9,3964.7,3058.7,29.0,22.4,1.3870691485078943,-25.037761140353744,-12.133074381415994,Inline,Miss,Miss,Miss
4325,SUNPHARMA,Batlivala & Karani Securities India Pvt. Ltd.,13851.4,2292.87,3483.66,Consolidated,13563.0,3757.0,2940.6,27.7,21.7,2.126373221263729,-22.02713731891451,-7.2754857599148295,Inline,Miss,Miss,Miss
6838,SUNTECK,Nuvama Institutional Equities,188.32,33.43,47.74,Consolidated,289.5,63.8,51.4,22.0,17.8,-34.94991364421416,-34.961089494163424,-25.172413793103445,Miss,Miss,Miss,Miss
15228,SUNTV,Nuvama Institutional Equities,1290.28,529.21,616.62,Consolidated,1290.0,522.0,400.5,40.5,31.0,0.021705426356587034,32.13732833957554,18.126436781609197,Inline,Beat,Beat,Beat
